# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
VFS.contentStorage.recordsStoredSize,1788580412891000000,1788580473080000000,0
ReadAction.executionsCount,1788580412891000000,1788580473080000000,86
FlushQueue.queueSize90P,1788580412891000000,1788580473080000000,2
NonBlockingReadAction.failedExecutionsCount,1788580412891000000,1788580473080000000,0
FlushQueue.queueSizeAvg,1788580412891000000,1788580473080000000,1.0
AWTEventQueue.dispatchTime90PNs,1788580412891000000,1788580473080000000,6455295
WriteAction.executionsCount,1788580412891000000,1788580473080000000,1
NonBlockingReadAction.failedExecutionTimeUs,1788580412891000000,1788580473080000000,0
AWTEventQueue.dispatchTimeTotalNS,1788580412891000000,1788580473080000000,1807676881
FlushQueue.executionTimeMaxNs,1788580412891000000,1788580473080000000,684031
FlushQueue.waitingTimeAvgNs,1788580412891000000,1788580473080000000,1.3238272E7
AWTEventQueue.dispatchTimeMaxNs,1788580412891000000,1788580473080000000,18481151
FlushQueue.waitingTimeMaxNs,1788580412891000000,1788580473080000000,18087935
FlushQueue.waitingTime90PNs,1788580412891000000,1788580473080000000,18087935
AWTEventQueue.dispatchTimeAvgNs,1788580412891000000,1788580473080000000,3071781.8181818184
AWTEventQueue.eventsDispatched,1788580412891000000,1788580473080000000,11
NonBlockingReadAction.finalizedExecutionTimeUs,1788580412891000000,1788580473080000000,76195
NonBlockingReadAction.finalizedExecutionsCount,1788580412891000000,1788580473080000000,1
FlushQueue.executionTimeAvgNs,1788580412891000000,1788580473080000000,249930.66666666666
FlushQueue.tasksExecuted,1788580412891000000,1788580473080000000,3
FlushQueue.executionTime90PNs,1788580412891000000,1788580473080000000,684031
FlushQueue.queueSizeMax,1788580412891000000,1788580473080000000,2
FilePageCache.pageFastCacheHits,1788580412891000000,1788580473080000000,6361
FilePageCache.WAL.entriesFlushedOnClose,1788580412891000000,1788580473080000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788580412891000000,1788580473080000000,0
MappedFileStorage.totalPagesMapped,1788580412891000000,1788580473080000000,11
FilePageCache.totalBytesStored,1788580412891000000,1788580473080000000,944
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788580412891000000,1788580473080000000,1510
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788580412891000000,1788580473080000000,0
FilePageCache.maxCacheSizeInBytes,1788580412891000000,1788580473080000000,322977792
StorageLockContext.competingThreads.max,1788580412891000000,1788580473080000000,0
StreamlinedBlobStorage.recordsRelocated,1788580412891000000,1788580473080000000,0
FilePageCache.WAL.entriesFlushed,1788580412891000000,1788580473080000000,0
FilePageCache.disposedBuffers,1788580412891000000,1788580473080000000,3
MappedFileStorage.storages,1788580412891000000,1788580473080000000,11
FilePageCache.totalPageLoadsUs,1788580412891000000,1788580473080000000,242296
FilePageCache.pageLoadsAboveSizeThreshold,1788580412891000000,1788580473080000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1788580412891000000,1788580473080000000,0
FilePageCache.WAL.bytesQueued,1788580412891000000,1788580473080000000,0
StreamlinedBlobStorage.recordsDeleted,1788580412891000000,1788580473080000000,0
FilePageCache.totalPageStoresUs,1788580412891000000,1788580473080000000,34030
FilePageCache.pageLoads,1788580412891000000,1788580473080000000,313
FilePageCache.WAL.entriesFlushedOnRead,1788580412891000000,1788580473080000000,0
FilePageCache.WAL.flushesForcedByOverflow,1788580412891000000,1788580473080000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788580412891000000,1788580473080000000,322977792
FilePageCache.WAL.entriesFlushedOnTruncate,1788580412891000000,1788580473080000000,0
StorageLockContext.competingThreads.avg,1788580412891000000,1788580473080000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788580412891000000,1788580473080000000,0
FilePageCache.capacityInBytes,1788580412891000000,1788580473080000000,629145600
FilePageCache.totalPageDisposalsUs,1788580412891000000,1788580473080000000,2399
FilePageCache.maxRegisteredFiles,1788580412891000000,1788580473080000000,867
FilePageCache.pageHits,1788580412891000000,1788580473080000000,0
StorageLockContext.competingThreads.90P,1788580412891000000,1788580473080000000,0
FilePageCache.uncachedFileAccess,1788580412891000000,1788580473080000000,429
StreamlinedBlobStorage.recordsAllocated,1788580412891000000,1788580473080000000,21
DirectByteBufferAllocator.disposed,1788580412891000000,1788580473080000000,0
DirectByteBufferAllocator.reclaimed,1788580412891000000,1788580473080000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788580412891000000,1788580473080000000,252
MappedFileStorage.totalTimeSpentOnMappingUs,1788580412891000000,1788580473080000000,24621
MappedFileStorage.totalBytesMapped,1788580412891000000,1788580473080000000,241434624
DirectByteBufferAllocator.hits,1788580412891000000,1788580473080000000,3
DirectByteBufferAllocator.misses,1788580412891000000,1788580473080000000,310
cacheStateStorage.get.counter,1788580412891000000,1788580473080000000,2
cacheStateStorage.set.duration,1788580412891000000,1788580473080000000,5
cacheStateStorage.set.counter,1788580412891000000,1788580473080000000,1
cacheStateStorage.get.duration,1788580412891000000,1788580473080000000,0
Indexing.writesQueuedMin,1788580412891000000,1788580473080000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1788580412891000000,1788580473080000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1788580412891000000,1788580473080000000,0
Indexing.totalTimeIndexersSleptMs,1788580412891000000,1788580473080000000,0
Indexing.cache.totalCacheAccesses,1788580412891000000,1788580473080000000,0
Indexing.writesQueuedMax,1788580412891000000,1788580473080000000,0
Indexing.writer_1.totalTimeSpentWritingMs,1788580412891000000,1788580473080000000,0
Indexing.cache.totalCacheEvicted,1788580412891000000,1788580473080000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1788580412891000000,1788580473080000000,0
Indexing.cache.totalCacheMisses,1788580412891000000,1788580473080000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1788580473080000000,1788580532932000000,2
jps.facet.change.listener.init.bridge.ms,1788580473080000000,1788580532932000000,2
jps.global.get.library.ms,1788580473080000000,1788580532932000000,0
workspaceModel.moduleBridge.update.option.ms,1788580473080000000,1788580532932000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1788580473080000000,1788580532932000000,127
workspaceModel.global.apply.state.to.project.builder.ms,1788580473080000000,1788580532932000000,2
jps.library.entities.serializer.load.entities.ms,1788580473080000000,1788580532932000000,3
workspaceModel.moduleBridge.facet.initialization.ms,1788580473080000000,1788580532932000000,0
jps.global.handle.changed.events.ms,1788580473080000000,1788580532932000000,0
jps.modifiable.module.model.bridge.disposing.ms,1788580473080000000,1788580532932000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1788580473080000000,1788580532932000000,7
jps.reload.project.entities.ms,1788580473080000000,1788580532932000000,0
jps.app.storage.content.reader.load.component.ms,1788580473080000000,1788580532932000000,2
jps.modifiable.module.model.bridge.renaming.ms,1788580473080000000,1788580532932000000,0
workspaceModel.sync.entities.ms,1788580473080000000,1788580532932000000,0
jps.artifact.entities.serializer.save.entities.ms,1788580473080000000,1788580532932000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1788580473080000000,1788580532932000000,0
jps.app.storage.content.writer.save.component.ms,1788580473080000000,1788580532932000000,96
workspaceModel.mutableEntityStorage.add.entity.ms,1788580473080000000,1788580532932000000,78
workspaceModel.moduleBridge.before.changed.ms,1788580473080000000,1788580532932000000,0
jps.global.handle.before.change.events.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1788580473080000000,1788580532932000000,1
jps.save.changed.project.entities.ms,1788580473080000000,1788580532932000000,335
jps.module.iml.entities.serializer.save.entities.ms,1788580473080000000,1788580532932000000,216
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1788580473080000000,1788580532932000000,1
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1788580473080000000,1788580532932000000,1
jps.global.get.library.by.name.ms,1788580473080000000,1788580532932000000,0
workspaceModel.global.apply.state.to.project.ms,1788580473080000000,1788580532932000000,10
workspaceModel.moduleManagerBridge.load.module.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.entities.ms,1788580473080000000,1788580532932000000,24
jps.global.initialize.library.bridges.after.loading.ms,1788580473080000000,1788580532932000000,23
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1788580473080000000,1788580532932000000,10
workspaceModel.load.cache.metadata.from.file.ms,1788580473080000000,1788580532932000000,0
jps.save.global.entities.ms,1788580473080000000,1788580532932000000,201
workspaceModel.global.updates.ms,1788580473080000000,1788580532932000000,14
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1788580473080000000,1788580532932000000,1
workspaceModel.mutableEntityStorage.has.same.entities.ms,1788580473080000000,1788580532932000000,1
workspaceModel.mutableEntityStorage.put.entity.ms,1788580473080000000,1788580532932000000,39
jps.load.project.to.empty.storage.ms,1788580473080000000,1788580532932000000,113
jps.project.serializers.load.ms,1788580473080000000,1788580532932000000,46
jps.load.initial.state.ms,1788580473080000000,1788580532932000000,41
workspaceModel.mutableEntityStorage.replace.by.source.ms,1788580473080000000,1788580532932000000,65
workspaceModel.save.cache.to.file.ms,1788580473080000000,1788580532932000000,411
workspaceModel.moduleManagerBridge.newModule.ms,1788580473080000000,1788580532932000000,35
jps.apply.loaded.storage.ms,1788580473080000000,1788580532932000000,111
jps.modifiable.module.model.bridge.new.module.ms,1788580473080000000,1788580532932000000,17
workspaceModel.mutableEntityStorage.entities.by.source.ms,1788580473080000000,1788580532932000000,0
workspaceModel.load.cache.from.file.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1788580473080000000,1788580532932000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1788580473080000000,1788580532932000000,6
jps.global.initialize.library.bridges.ms,1788580473080000000,1788580532932000000,36
workspaceModel.mutableEntityStorage.instances.count,1788580473080000000,1788580532932000000,53
jps.library.entities.serializer.save.entities.ms,1788580473080000000,1788580532932000000,16
workspaceModel.do.save.caches.ms,1788580473080000000,1788580532932000000,421
workspaceModel.moduleManagerBridge.build.module.graph.ms,1788580473080000000,1788580532932000000,3
jps.global.get.libraries.ms,1788580473080000000,1788580532932000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1788580473080000000,1788580532932000000,2
workspaceModel.mutableEntityStorage.referrers.ms,1788580473080000000,1788580532932000000,0
jps.storage.jps.conf.reader.load.component.ms,1788580473080000000,1788580532932000000,9
jps.modifiable.module.model.bridge.load.module.ms,1788580473080000000,1788580532932000000,0
workspaceModel.orphan.listener.update.ms,1788580473080000000,1788580532932000000,2
jps.module.iml.entities.serializer.load.entities.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1788580473080000000,1788580532932000000,5
jps.facet.change.listener.process.change.events.ms,1788580473080000000,1788580532932000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1788580473080000000,1788580532932000000,3
workspaceModel.moduleManagerBridge.load.all.modules.ms,1788580473080000000,1788580532932000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1788580473080000000,1788580532932000000,98
workspaceModel.mutableEntityStorage.resolve.ms,1788580473080000000,1788580532932000000,0
workspaceModel.global.updates.count,1788580473080000000,1788580532932000000,1
jps.artifact.entities.serializer.load.entities.ms,1788580473080000000,1788580532932000000,2
workspaceModel.mutableEntityStorage.remove.entity.ms,1788580473080000000,1788580532932000000,2
jps.project.serializers.save.ms,1788580473080000000,1788580532932000000,326
jps.facet.change.listener.before.change.events.ms,1788580473080000000,1788580532932000000,0
parser.JSON.time.ns,1788580473080000000,1788580532932000000,6
lexer.GenericSQL.size.bytes,1788580473080000000,1788580532932000000,17165
lexer.Flow.JS.size.bytes,1788580473080000000,1788580532932000000,18429
parser.JSON.size.bytes,1788580473080000000,1788580532932000000,1220
DiskQueryRelay.taskExecutionTotalTimeUs,1788580473080000000,1788580532932000000,43940261
parser.Markdown.time.ns,1788580473080000000,1788580532932000000,602504994
lexer.HTML.time.ns,1788580473080000000,1788580532932000000,31111333
parser.Flow.JS.time.ns,1788580473080000000,1788580532932000000,382984167
parser.Flow.JS.size.bytes,1788580473080000000,1788580532932000000,18429
parser.XML.time.ns,1788580473080000000,1788580532932000000,893
parser.JAVA.time.ns,1788580473080000000,1788580532932000000,115773708
writeAction.max.wait.ms,1788580473080000000,1788580532932000000,70
lexer.JSON.time.ns,1788580473080000000,1788580532932000000,364793
lexer.XML.size.bytes,1788580473080000000,1788580532932000000,1905899
writeAction.wait.ms,1788580473080000000,1788580532932000000,140
lexer.Flow.JS.time.ns,1788580473080000000,1788580532932000000,22265583
DiskQueryRelay.taskWaitingTotalTimeUs,1788580473080000000,1788580532932000000,54967050
lexer.JSON.size.bytes,1788580473080000000,1788580532932000000,1220
parser.JAVA.size.bytes,1788580473080000000,1788580532932000000,64877
writeAction.count,1788580473080000000,1788580532932000000,32
lexer.HTML.size.bytes,1788580473080000000,1788580532932000000,7926
parser.Markdown.size.bytes,1788580473080000000,1788580532932000000,404243
lexer.Markdown.time.ns,1788580473080000000,1788580532932000000,871155661
lexer.XML.time.ns,1788580473080000000,1788580532932000000,135904874
LowMemory.gcLoad,1788580473080000000,1788580532932000000,0.0
DiskQueryRelay.tasksExecuted,1788580473080000000,1788580532932000000,108560
lexer.Markdown.size.bytes,1788580473080000000,1788580532932000000,404243
parser.GenericSQL.size.bytes,1788580473080000000,1788580532932000000,27584
parser.HTML.time.ns,1788580473080000000,1788580532932000000,112203335
writeAction.median.wait.ms,1788580473080000000,1788580532932000000,100
lexer.JAVA.size.bytes,1788580473080000000,1788580532932000000,56291
parser.HTML.size.bytes,1788580473080000000,1788580532932000000,7926
DiskQueryRelay.tasksRequested,1788580473080000000,1788580532932000000,108567
lexer.JAVA.time.ns,1788580473080000000,1788580532932000000,8514746
parser.XML.size.bytes,1788580473080000000,1788580532932000000,1898291
parser.GenericSQL.time.ns,1788580473080000000,1788580532932000000,5963847585
lexer.GenericSQL.time.ns,1788580473080000000,1788580532932000000,588117712
LowMemory.gcOverloaded,1788580473080000000,1788580532932000000,0
FileNameCache.queries,1788580473080000000,1788580532932000000,7658688
VFS.cache.directoriesCreated,1788580473080000000,1788580532932000000,8627
VFS.cache.filesCreated,1788580473080000000,1788580532932000000,193927
VFS.ContentWriter.totalTimeSpentOnAsyncOperationsUs,1788580473080000000,1788580532932000000,0
VFS.fileByIdCache.misses,1788580473080000000,1788580532932000000,193
VFS.contentStorage.recordsStoredCompressed,1788580473080000000,1788580532932000000,26
VFS.folderCaseSensitivityReads,1788580473080000000,1788580532932000000,522
VFS.contentStorage.recordsStored,1788580473080000000,1788580532932000000,75
VFS.contentStorage.recordsRead,1788580473080000000,1788580532932000000,104
VFS.contentStorage.recordsReadSize,1788580473080000000,1788580532932000000,1130165
VFS.invertedFileNameIndex.requests,1788580473080000000,1788580532932000000,23
VFS.cache.segmentsCreated,1788580473080000000,1788580532932000000,264
VFS.ContentWriter.totalTasksExecutedAsync,1788580473080000000,1788580532932000000,0
VFS.fileByIdCache.hits,1788580473080000000,1788580532932000000,2
VFS.contentStorage.recordsDeduplicated,1788580473080000000,1788580532932000000,1
VFS.cache.segments,1788580473080000000,1788580532932000000,261
VFS.contentStorage.recordsDecompressionTimeUs,1788580473080000000,1788580532932000000,16904
VFS.ContentWriter.totalTimeSpentOnSyncOperationsUs,1788580473080000000,1788580532932000000,0
VFS.contentStorage.recordsUncompressedSize,1788580473080000000,1788580532932000000,1254811
VFS.fileChildByName,1788580473080000000,1788580532932000000,35270
VFS.contentStorage.recordsReadDecompressed,1788580473080000000,1788580532932000000,35
VFS.ContentWriter.totalFlushes,1788580473080000000,1788580532932000000,0
VFS.rootsCount,1788580473080000000,1788580532932000000,197.0
VFS.ContentWriter.totalTasksExecutedSync,1788580473080000000,1788580532932000000,0
FileNameCache.totalMisses,1788580473080000000,1788580532932000000,58560
VFS.contentStorage.recordsStoredSize,1788580473080000000,1788580532932000000,492836
ReadAction.executionsCount,1788580473080000000,1788580532932000000,326254
FlushQueue.queueSize90P,1788580473080000000,1788580532932000000,0
NonBlockingReadAction.failedExecutionsCount,1788580473080000000,1788580532932000000,25
FlushQueue.queueSizeAvg,1788580473080000000,1788580532932000000,0.0
AWTEventQueue.dispatchTime90PNs,1788580473080000000,1788580532932000000,536575
WriteAction.executionsCount,1788580473080000000,1788580532932000000,32
NonBlockingReadAction.failedExecutionTimeUs,1788580473080000000,1788580532932000000,317735
AWTEventQueue.dispatchTimeTotalNS,1788580473080000000,1788580532932000000,14023455897
FlushQueue.executionTimeMaxNs,1788580473080000000,1788580532932000000,491519
FlushQueue.waitingTimeAvgNs,1788580473080000000,1788580532932000000,26688.0
AWTEventQueue.dispatchTimeMaxNs,1788580473080000000,1788580532932000000,536575
FlushQueue.waitingTimeMaxNs,1788580473080000000,1788580532932000000,26751
FlushQueue.waitingTime90PNs,1788580473080000000,1788580532932000000,26751
AWTEventQueue.dispatchTimeAvgNs,1788580473080000000,1788580532932000000,117749.33333333333
AWTEventQueue.eventsDispatched,1788580473080000000,1788580532932000000,6
NonBlockingReadAction.finalizedExecutionTimeUs,1788580473080000000,1788580532932000000,4851336
NonBlockingReadAction.finalizedExecutionsCount,1788580473080000000,1788580532932000000,288
FlushQueue.executionTimeAvgNs,1788580473080000000,1788580532932000000,490496.0
FlushQueue.tasksExecuted,1788580473080000000,1788580532932000000,1
FlushQueue.executionTime90PNs,1788580473080000000,1788580532932000000,491519
FlushQueue.queueSizeMax,1788580473080000000,1788580532932000000,0
FilePageCache.pageFastCacheHits,1788580473080000000,1788580532932000000,5342279
FilePageCache.WAL.entriesFlushedOnClose,1788580473080000000,1788580532932000000,0
FilePageCache.WAL.entriesFlushedOnForce,1788580473080000000,1788580532932000000,0
MappedFileStorage.totalPagesMapped,1788580473080000000,1788580532932000000,16
FilePageCache.totalBytesStored,1788580473080000000,1788580532932000000,55659842
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1788580473080000000,1788580532932000000,9410525
FilePageCache.WAL.bytesCopiedByApplyUnfinished,1788580473080000000,1788580532932000000,0
FilePageCache.maxCacheSizeInBytes,1788580473080000000,1788580532932000000,629153792
StorageLockContext.competingThreads.max,1788580473080000000,1788580532932000000,0
StreamlinedBlobStorage.recordsRelocated,1788580473080000000,1788580532932000000,0
FilePageCache.WAL.entriesFlushed,1788580473080000000,1788580532932000000,5310
FilePageCache.disposedBuffers,1788580473080000000,1788580532932000000,415
MappedFileStorage.storages,1788580473080000000,1788580532932000000,16
FilePageCache.totalPageLoadsUs,1788580473080000000,1788580532932000000,659162
FilePageCache.pageLoadsAboveSizeThreshold,1788580473080000000,1788580532932000000,414
FileChannelInterruptsRetryer.totalRetriedAttempts,1788580473080000000,1788580532932000000,0
FilePageCache.WAL.bytesQueued,1788580473080000000,1788580532932000000,53836207
StreamlinedBlobStorage.recordsDeleted,1788580473080000000,1788580532932000000,11
FilePageCache.totalPageStoresUs,1788580473080000000,1788580532932000000,299614
FilePageCache.pageLoads,1788580473080000000,1788580532932000000,292
FilePageCache.WAL.entriesFlushedOnRead,1788580473080000000,1788580532932000000,72
FilePageCache.WAL.flushesForcedByOverflow,1788580473080000000,1788580532932000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1788580473080000000,1788580532932000000,630210560
FilePageCache.WAL.entriesFlushedOnTruncate,1788580473080000000,1788580532932000000,5
StorageLockContext.competingThreads.avg,1788580473080000000,1788580532932000000,0.0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1788580473080000000,1788580532932000000,2097152
FilePageCache.capacityInBytes,1788580473080000000,1788580532932000000,629145600
FilePageCache.totalPageDisposalsUs,1788580473080000000,1788580532932000000,4844
FilePageCache.maxRegisteredFiles,1788580473080000000,1788580532932000000,1796
FilePageCache.pageHits,1788580473080000000,1788580532932000000,28508
StorageLockContext.competingThreads.90P,1788580473080000000,1788580532932000000,0
FilePageCache.uncachedFileAccess,1788580473080000000,1788580532932000000,3056
StreamlinedBlobStorage.recordsAllocated,1788580473080000000,1788580532932000000,115373
DirectByteBufferAllocator.disposed,1788580473080000000,1788580532932000000,0
DirectByteBufferAllocator.reclaimed,1788580473080000000,1788580532932000000,415
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1788580473080000000,1788580532932000000,3869278
MappedFileStorage.totalTimeSpentOnMappingUs,1788580473080000000,1788580532932000000,65374
MappedFileStorage.totalBytesMapped,1788580473080000000,1788580532932000000,262406144
DirectByteBufferAllocator.hits,1788580473080000000,1788580532932000000,413
DirectByteBufferAllocator.misses,1788580473080000000,1788580532932000000,293
cacheStateStorage.get.counter,1788580473080000000,1788580532932000000,367
cacheStateStorage.set.duration,1788580473080000000,1788580532932000000,205
cacheStateStorage.set.counter,1788580473080000000,1788580532932000000,8
cacheStateStorage.get.duration,1788580473080000000,1788580532932000000,85
Indexing.writer_3.totalTimeSpentWritingMs,1788580473080000000,1788580532932000000,15792
Indexing.totalTimeIndexersSleptMs,1788580473080000000,1788580532932000000,16136
Indexes.allKeys.lookups,1788580473080000000,1788580532932000000,1
Indexing.writesQueuedMax,1788580473080000000,1788580532932000000,0
Indexes.entries.lookupDurationAvgMs,1788580473080000000,1788580532932000000,0.0
Indexing.writer_1.totalTimeSpentWritingMs,1788580473080000000,1788580532932000000,1365
Indexes.allKeys.lookupDuration90PMs,1788580473080000000,1788580532932000000,0.0
Indexes.stubs.lookupDurationMaxMs,1788580473080000000,1788580532932000000,0.0
Indexes.entries.lookupDuration90PMs,1788580473080000000,1788580532932000000,0.0
Indexes.entries.lookupDurationMaxMs,1788580473080000000,1788580532932000000,0.0
Indexing.writer_2.totalTimeSpentWritingMs,1788580473080000000,1788580532932000000,12363
Indexes.stubs.lookupDuration90PMs,1788580473080000000,1788580532932000000,0.0
Indexing.writesQueuedMin,1788580473080000000,1788580532932000000,9223372036854775807
Indexing.writer_0.totalTimeSpentWritingMs,1788580473080000000,1788580532932000000,5428
Indexing.cache.totalCacheAccesses,1788580473080000000,1788580532932000000,2776294
Indexes.entries.lookups,1788580473080000000,1788580532932000000,4
Indexes.stubs.lookupDurationAvgMs,1788580473080000000,1788580532932000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1788580473080000000,1788580532932000000,0.0
Indexes.stubs.lookups,1788580473080000000,1788580532932000000,52
Indexing.cache.totalCacheEvicted,1788580473080000000,1788580532932000000,1291732
Indexes.allKeys.lookupDurationAvgMs,1788580473080000000,1788580532932000000,0.0
Indexing.cache.totalCacheMisses,1788580473080000000,1788580532932000000,1291770
workspaceModel.check.recursive.update.ms,1788580473080000000,1788580532932000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1788580473080000000,1788580532932000000,1
workspaceModel.loading.total.ms,1788580473080000000,1788580532932000000,44
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1788580473080000000,1788580532932000000,6
workspaceModel.cachedValue.from.cache.count,1788580473080000000,1788580532932000000,1407
workspaceModel.non.incremental.contributors.total.update.time.ms,1788580473080000000,1788580532932000000,229
workspaceModel.workspaceFileIndexData.markDirty.ms,1788580473080000000,1788580532932000000,0
workspaceModel.cachedValueWithParameters.clear.count,1788580473080000000,1788580532932000000,0
workspaceModel.cachedValue.total.get.count,1788580473080000000,1788580532932000000,1554
workspaceModel.non.incremental.contributors.file.sets.computation.time.ms,1788580473080000000,1788580532932000000,222
workspaceModel.collect.changes.ms,1788580473080000000,1788580532932000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1788580473080000000,1788580532932000000,2
workspaceModel.update.unloaded.entities.ms,1788580473080000000,1788580532932000000,0
workspaceModel.cachedValue.clear.count,1788580473080000000,1788580532932000000,2
workspaceModel.cachedValue.calculated.count,1788580473080000000,1788580532932000000,147
workspaceModel.loading.from.cache.ms,1788580473080000000,1788580532932000000,35
workspaceModel.updates.ms,1788580473080000000,1788580532932000000,209
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1788580473080000000,1788580532932000000,1419
workspaceModel.replace.project.model.ms,1788580473080000000,1788580532932000000,396
workspaceModel.updates.count,1788580473080000000,1788580532932000000,5
workspaceModel.on.changed.ms,1788580473080000000,1788580532932000000,159
workspaceModel.workspaceFileIndexData.getPackageName.ms,1788580473080000000,1788580532932000000,5
workspaceModel.workspaceFileIndexData.processFileSets.ms,1788580473080000000,1788580532932000000,0
workspaceModel.pre.handlers.ms,1788580473080000000,1788580532932000000,4
workspaceModel.to.snapshot.ms,1788580473080000000,1788580532932000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1788580473080000000,1788580532932000000,27
workspaceModel.init.bridges.ms,1788580473080000000,1788580532932000000,81
workspaceModel.workspaceFileIndexData.init.ms,1788580473080000000,1788580532932000000,2
workspaceModel.entityStorageSnapshotImpl.instances.count,1788580473080000000,1788580532932000000,37
workspaceModel.updates.precise.ms,1788580473080000000,1788580532932000000,4
workspaceModel.initializing.ms,1788580473080000000,1788580532932000000,63
